Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
82       0.87     325.03   225.37   -879.49  -87.84   0.00     0.00     0.00     0.00     -34.84   0.00     0.00     -6.30    -783.09 
83       0.86     326.25   219.84   -875.56  -89.17   0.00     0.00     0.00     0.00     -34.51   0.00     0.00     -6.40    -785.82 
84       0.92     326.94   216.14   -884.29  -89.99   0.00     0.00     0.00     0.00     -39.68   0.00     0.00     -6.54    -804.36 
85       0.81     336.51   236.68   -873.33  -87.87   0.00     0.00     0.00     0.00     -30.22   0.00     0.00     -6.64    -761.37 
86       0.90     335.46   226.75   -878.91  -87.74   0.00     0.00     0.00     0.00     -36.46   0.00     0.00     -6.62    -782.97 
87       0.87     335.00   193.61   -872.93  -88.59   0.00     0.00     0.00     0.00     -35.59   0.00     0.00     -6.30    -809.80 
88       0.88     330.16   216.90   -881.09  -89.22   0.00     0.00     0.00     0.00     -37.30   0.00     0.00     -6.05    -796.76 
89       0.84     333.16   206.97   -879.31  -86.78   0.00     0.00     0.00     0.00     -33.71   0.00     0.00     -6.64    -799.47 
90       0.88     330.29   228.42   -877.25  -88.69   0.00     0.00     0.00     0.00     -36.33   0.00     0.00     -6.57    -780.42 
91       0.89     324.08   225.55   -868.73  -88.60   0.00     0.00     0.00     0.00     -39.68   0.00     0.00     -6.37    -777.82 
92       0.87     329.71   208.41   -872.05  -88.62   0.00     0.00     0.00     0.00     -34.82   0.00     0.00     -6.53    -793.62 
93       0.88     330.45   227.94   -876.15  -88.19   0.00     0.00     0.00     0.00     -35.75   0.00     0.00     -6.68    -778.84 
94       0.87     331.82   230.39   -878.21  -88.45   0.00     0.00     0.00     0.00     -36.45   0.00     0.00     -6.38    -779.10 
95       0.89     328.94   244.77   -870.92  -89.31   0.00     0.00     0.00     0.00     -37.65   0.00     0.00     -6.44    -759.54 
96       0.93     332.39   212.94   -879.41  -89.78   0.00     0.00     0.00     0.00     -40.69   0.00     0.00     -6.67    -803.61 
97       0.84     330.84   213.59   -875.79  -88.50   0.00     0.00     0.00     0.00     -32.92   0.00     0.00     -6.34    -789.95 
98       0.89     330.48   232.61   -883.06  -88.49   0.00     0.00     0.00     0.00     -37.88   0.00     0.00     -6.47    -783.29 
99       0.90     323.23   227.87   -881.35  -88.77   0.00     0.00     0.00     0.00     -38.80   0.00     0.00     -6.37    -787.41 
100      0.85     324.33   227.15   -875.25  -88.39   0.00     0.00     0.00     0.00     -31.61   0.00     0.00     -6.34    -774.44 
101      0.87     323.05   211.71   -872.46  -88.54   0.00     0.00     0.00     0.00     -32.77   0.00     0.00     -6.52    -788.58 
102      0.87     317.64   199.79   -865.56  -87.33   0.00     0.00     0.00     0.00     -34.81   0.00     0.00     -6.27    -794.18 
103      0.84     322.85   200.88   -871.65  -88.88   0.00     0.00     0.00     0.00     -31.02   0.00     0.00     -6.49    -797.16 
104      0.84     329.38   215.20   -868.82  -88.07   0.00     0.00     0.00     0.00     -32.15   0.00     0.00     -6.08    -779.92 
105      0.86     326.26   227.52   -877.67  -87.76   0.00     0.00     0.00     0.00     -35.86   0.00     0.00     -6.51    -780.28 
106      0.90     327.70   235.23   -878.34  -89.03   0.00     0.00     0.00     0.00     -38.43   0.00     0.00     -6.50    -777.07 
107      0.87     333.53   216.88   -878.45  -88.56   0.00     0.00     0.00     0.00     -36.02   0.00     0.00     -6.07    -792.22 
108      0.91     339.08   244.73   -874.84  -89.06   0.00     0.00     0.00     0.00     -39.94   0.00     0.00     -6.27    -765.38 
109      0.88     338.60   241.39   -880.32  -89.06   0.00     0.00     0.00     0.00     -36.96   0.00     0.00     -6.39    -771.35 
110      0.87     339.51   237.66   -876.14  -87.31   0.00     0.00     0.00     0.00     -35.71   0.00     0.00     -6.61    -768.11 
111      0.89     335.40   222.73   -884.71  -88.99   0.00     0.00     0.00     0.00     -38.01   0.00     0.00     -6.79    -795.77 
112      0.86     339.75   229.03   -876.82  -89.21   0.00     0.00     0.00     0.00     -36.67   0.00     0.00     -6.51    -780.17 
113      0.88     340.96   238.37   -872.45  -86.30   0.00     0.00     0.00     0.00     -39.03   0.00     0.00     -6.24    -765.66 
114      0.88     343.10   217.95   -873.82  -88.35   0.00     0.00     0.00     0.00     -34.06   0.00     0.00     -6.38    -784.66 
115      0.88     344.88   225.29   -875.98  -87.97   0.00     0.00     0.00     0.00     -36.08   0.00     0.00     -6.64    -781.38 
